Participant ID,Scent ID,Scent Description,Chemical Compounds,Sentiment Label,Age,Gender,Cultural Background,Previous Experience,Current Mood,Emotional Intensity
9,99,Ocean Breeze,Dimethyl sulfide,Freedom,61,Male,American,True,Neutral,Medium
9,100,Rain,Geosmin,Nature,64,Male,Chinese,False,Calm,Low
9,101,Lavender,"Linalool, Linalyl acetate",Relaxation,27,Other,British,False,Neutral,High
9,102,Citrus,"Limonene, Citral",Happiness,47,Other,French,True,Stressed,High
9,103,Pine,Pinene,Calmness,42,Male,Chinese,False,Energized,High
9,104,Fresh Linen,Aldehydes,Cleanliness,56,Female,Chinese,False,Calm,High
9,105,Peppermint,Menthol,Refreshment,37,Female,Indian,False,Stressed,Low
9,106,Vanilla,Vanillin,Comfort,22,Other,Chinese,False,Calm,High
9,107,Rose,"Citronellol, Geraniol",Romance,18,Other,French,True,Sad,Low
9,108,Eucalyptus,Eucalyptol,Healing,47,Other,French,False,Neutral,High
9,109,Sandalwood,Santalol,Tranquility,66,Other,British,True,Sad,Low
9,110,Leather,Benzaldehyde,Luxury,20,Other,British,False,Energized,Low
9,111,Coffee,"Caffeine, Niacin",Alertness,62,Female,British,False,Sad,High
9,112,Chocolate,Theobromine,Pleasure,31,Other,Chinese,False,Calm,High
9,113,Burnt Wood,Guaiacol,Nostalgia,47,Male,Chinese,True,Sad,High
9,114,Cinnamon,Cinnamaldehyde,Warmth,67,Male,Indian,False,Calm,High
9,115,Apple,Amyl acetate,Freshness,21,Female,British,False,Energized,Medium
9,116,Strawberry,Methyl anthranilate,Joy,35,Male,American,True,Sad,High
9,117,Smoky,Creosol,Mystery,54,Female,Indian,True,Neutral,High
9,118,Floral,Phenyl ethyl alcohol,Delight,42,Female,American,True,Neutral,High
9,119,Ocean Breeze,Dimethyl sulfide,Freedom,65,Male,Chinese,True,Neutral,Low
9,120,Rain,Geosmin,Nature,18,Other,Indian,False,Sad,High
9,121,Lavender,"Linalool, Linalyl acetate",Relaxation,63,Male,Indian,False,Sad,Low
9,122,Citrus,"Limonene, Citral",Happiness,32,Male,French,False,Sad,Low
9,123,Pine,Pinene,Calmness,26,Female,Chinese,False,Calm,Low
9,124,Fresh Linen,Aldehydes,Cleanliness,32,Male,Chinese,True,Energized,Low
9,125,Peppermint,Menthol,Refreshment,66,Female,Indian,False,Neutral,Medium
9,126,Vanilla,Vanillin,Comfort,41,Other,Chinese,False,Calm,High
9,127,Rose,"Citronellol, Geraniol",Romance,21,Other,Indian,False,Neutral,Low
9,128,Eucalyptus,Eucalyptol,Healing,29,Other,French,False,Calm,High
9,129,Sandalwood,Santalol,Tranquility,54,Male,Indian,True,Sad,Low
9,130,Leather,Benzaldehyde,Luxury,54,Female,Chinese,False,Neutral,Medium
9,131,Coffee,"Caffeine, Niacin",Alertness,60,Other,Chinese,False,Sad,Low
9,132,Chocolate,Theobromine,Pleasure,23,Female,Indian,False,Neutral,High
9,133,Burnt Wood,Guaiacol,Nostalgia,56,Female,Indian,True,Stressed,High
9,134,Cinnamon,Cinnamaldehyde,Warmth,63,Other,Indian,True,Calm,Medium
9,135,Apple,Amyl acetate,Freshness,41,Other,British,False,Stressed,High
9,136,Strawberry,Methyl anthranilate,Joy,28,Female,Chinese,False,Calm,High
9,137,Smoky,Creosol,Mystery,30,Other,Chinese,False,Energized,Low
9,138,Floral,Phenyl ethyl alcohol,Delight,51,Female,British,True,Neutral,High
9,139,Ocean Breeze,Dimethyl sulfide,Freedom,42,Female,Indian,False,Energized,Low
9,140,Rain,Geosmin,Nature,24,Other,French,False,Energized,Medium
9,141,Lavender,"Linalool, Linalyl acetate",Relaxation,69,Male,Indian,False,Calm,High
9,142,Citrus,"Limonene, Citral",Happiness,21,Other,Indian,True,Stressed,Low
9,143,Pine,Pinene,Calmness,25,Male,British,False,Sad,High
9,144,Fresh Linen,Aldehydes,Cleanliness,37,Female,Chinese,False,Calm,Low
9,145,Peppermint,Menthol,Refreshment,46,Female,Indian,True,Sad,Medium
9,146,Vanilla,Vanillin,Comfort,68,Male,Chinese,True,Energized,Low
9,147,Rose,"Citronellol, Geraniol",Romance,62,Female,American,False,Sad,High
9,148,Eucalyptus,Eucalyptol,Healing,63,Male,Chinese,True,Stressed,Low
9,149,Sandalwood,Santalol,Tranquility,27,Male,French,False,Calm,High
9,150,Leather,Benzaldehyde,Luxury,60,Female,French,True,Stressed,Medium
9,151,Coffee,"Caffeine, Niacin",Alertness,51,Male,Indian,True,Stressed,Low
9,152,Chocolate,Theobromine,Pleasure,43,Other,Chinese,False,Calm,High
9,153,Burnt Wood,Guaiacol,Nostalgia,58,Other,Indian,False,Stressed,High
9,154,Cinnamon,Cinnamaldehyde,Warmth,66,Female,British,False,Neutral,High
9,155,Apple,Amyl acetate,Freshness,20,Female,French,True,Neutral,Low
9,156,Strawberry,Methyl anthranilate,Joy,23,Male,Indian,False,Neutral,Low
9,157,Smoky,Creosol,Mystery,22,Male,British,False,Sad,Low
9,158,Floral,Phenyl ethyl alcohol,Delight,22,Male,Indian,False,Stressed,Medium
9,159,Ocean Breeze,Dimethyl sulfide,Freedom,64,Male,Chinese,False,Calm,High
9,160,Rain,Geosmin,Nature,40,Other,Chinese,False,Calm,High
9,161,Lavender,"Linalool, Linalyl acetate",Relaxation,66,Other,Chinese,True,Sad,Medium
9,162,Citrus,"Limonene, Citral",Happiness,26,Female,Chinese,False,Calm,Medium
9,163,Pine,Pinene,Calmness,52,Male,American,False,Neutral,Low
9,164,Fresh Linen,Aldehydes,Cleanliness,37,Male,British,True,Stressed,Low
9,165,Peppermint,Menthol,Refreshment,66,Female,British,False,Calm,Low
9,166,Vanilla,Vanillin,Comfort,59,Male,Chinese,False,Calm,Low
9,167,Rose,"Citronellol, Geraniol",Romance,52,Male,American,False,Energized,Low
9,168,Eucalyptus,Eucalyptol,Healing,67,Male,Chinese,False,Energized,Low
9,169,Sandalwood,Santalol,Tranquility,35,Male,American,False,Energized,Medium
9,170,Leather,Benzaldehyde,Luxury,34,Male,Chinese,True,Stressed,Medium
9,171,Coffee,"Caffeine, Niacin",Alertness,41,Female,French,True,Neutral,Medium
9,172,Chocolate,Theobromine,Pleasure,20,Male,French,True,Neutral,High
9,173,Burnt Wood,Guaiacol,Nostalgia,49,Female,Indian,False,Neutral,High
9,174,Cinnamon,Cinnamaldehyde,Warmth,52,Male,Chinese,True,Stressed,Low
9,175,Apple,Amyl acetate,Freshness,55,Other,British,False,Stressed,Medium
9,176,Strawberry,Methyl anthranilate,Joy,30,Other,Indian,False,Energized,High
9,177,Smoky,Creosol,Mystery,64,Other,French,False,Calm,High
9,178,Floral,Phenyl ethyl alcohol,Delight,42,Other,Chinese,True,Sad,Medium
9,179,Ocean Breeze,Dimethyl sulfide,Freedom,26,Female,Indian,True,Sad,High
9,180,Rain,Geosmin,Nature,21,Female,Chinese,True,Calm,High
9,181,Lavender,"Linalool, Linalyl acetate",Relaxation,31,Male,French,False,Energized,Medium
9,182,Citrus,"Limonene, Citral",Happiness,54,Other,Indian,True,Calm,High
9,183,Pine,Pinene,Calmness,51,Female,French,False,Calm,Medium
9,184,Fresh Linen,Aldehydes,Cleanliness,28,Male,American,True,Sad,High
9,185,Peppermint,Menthol,Refreshment,58,Male,French,True,Energized,Medium
9,186,Vanilla,Vanillin,Comfort,20,Female,Chinese,False,Stressed,High
9,187,Rose,"Citronellol, Geraniol",Romance,45,Other,British,False,Sad,High
9,188,Eucalyptus,Eucalyptol,Healing,46,Male,French,True,Stressed,Medium
9,189,Sandalwood,Santalol,Tranquility,26,Other,British,True,Energized,High
9,190,Leather,Benzaldehyde,Luxury,20,Other,American,True,Calm,Medium
9,191,Coffee,"Caffeine, Niacin",Alertness,42,Other,Indian,False,Neutral,Medium
9,192,Chocolate,Theobromine,Pleasure,51,Male,Indian,False,Neutral,High
9,193,Burnt Wood,Guaiacol,Nostalgia,29,Other,British,True,Energized,Low
9,194,Cinnamon,Cinnamaldehyde,Warmth,59,Male,Indian,True,Neutral,High
9,195,Apple,Amyl acetate,Freshness,26,Other,French,False,Stressed,Low
9,196,Strawberry,Methyl anthranilate,Joy,32,Male,British,True,Neutral,Low
9,197,Smoky,Creosol,Mystery,57,Other,Chinese,False,Energized,High
9,198,Floral,Phenyl ethyl alcohol,Delight,42,Female,French,False,Energized,Low
9,199,Ocean Breeze,Dimethyl sulfide,Freedom,22,Other,French,False,Stressed,Medium
9,200,Rain,Geosmin,Nature,28,Other,French,False,Neutral,Medium
10,1,Lavender,"Linalool, Linalyl acetate",Relaxation,51,Male,Chinese,False,Neutral,Low
10,2,Citrus,"Limonene, Citral",Happiness,41,Male,American,False,Calm,Medium
10,3,Pine,Pinene,Calmness,32,Other,Indian,True,Sad,High
10,4,Fresh Linen,Aldehydes,Cleanliness,55,Female,British,False,Energized,Medium
10,5,Peppermint,Menthol,Refreshment,25,Female,American,False,Calm,Low
10,6,Vanilla,Vanillin,Comfort,22,Male,British,True,Energized,High
10,7,Rose,"Citronellol, Geraniol",Romance,65,Female,Indian,False,Calm,Medium
10,8,Eucalyptus,Eucalyptol,Healing,43,Other,Chinese,True,Sad,High
10,9,Sandalwood,Santalol,Tranquility,35,Male,French,False,Calm,Low
10,10,Leather,Benzaldehyde,Luxury,23,Other,French,True,Energized,Medium
10,11,Coffee,"Caffeine, Niacin",Alertness,54,Male,Chinese,True,Neutral,High
10,12,Chocolate,Theobromine,Pleasure,65,Male,American,False,Energized,High
10,13,Burnt Wood,Guaiacol,Nostalgia,30,Male,American,False,Stressed,Medium
10,14,Cinnamon,Cinnamaldehyde,Warmth,45,Male,British,False,Stressed,High
10,15,Apple,Amyl acetate,Freshness,22,Female,Chinese,False,Stressed,High
10,16,Strawberry,Methyl anthranilate,Joy,30,Other,American,True,Stressed,Low
10,17,Smoky,Creosol,Mystery,34,Other,Chinese,True,Sad,Low
10,18,Floral,Phenyl ethyl alcohol,Delight,67,Other,Indian,True,Neutral,Low
10,19,Ocean Breeze,Dimethyl sulfide,Freedom,57,Male,French,False,Neutral,Low
10,20,Rain,Geosmin,Nature,62,Female,French,True,Energized,Low
10,21,Lavender,"Linalool, Linalyl acetate",Relaxation,49,Other,French,False,Calm,Low
10,22,Citrus,"Limonene, Citral",Happiness,46,Female,Chinese,False,Energized,Medium
10,23,Pine,Pinene,Calmness,68,Male,Chinese,True,Energized,Low
10,24,Fresh Linen,Aldehydes,Cleanliness,20,Other,British,False,Energized,High
10,25,Peppermint,Menthol,Refreshment,57,Female,French,True,Energized,Medium
10,26,Vanilla,Vanillin,Comfort,51,Male,British,False,Neutral,High
10,27,Rose,"Citronellol, Geraniol",Romance,57,Female,French,True,Calm,Low
10,28,Eucalyptus,Eucalyptol,Healing,44,Other,British,False,Energized,Low
10,29,Sandalwood,Santalol,Tranquility,30,Other,British,True,Neutral,High
10,30,Leather,Benzaldehyde,Luxury,62,Male,Indian,True,Energized,High
10,31,Coffee,"Caffeine, Niacin",Alertness,50,Male,British,False,Stressed,High
10,32,Chocolate,Theobromine,Pleasure,23,Male,Chinese,False,Energized,Medium
10,33,Burnt Wood,Guaiacol,Nostalgia,41,Female,British,True,Energized,Low
10,34,Cinnamon,Cinnamaldehyde,Warmth,36,Female,French,False,Sad,High
10,35,Apple,Amyl acetate,Freshness,33,Female,British,False,Stressed,Low
10,36,Strawberry,Methyl anthranilate,Joy,57,Male,American,False,Calm,High
10,37,Smoky,Creosol,Mystery,45,Other,French,True,Energized,Low
10,38,Floral,Phenyl ethyl alcohol,Delight,50,Other,American,True,Calm,Medium
10,39,Ocean Breeze,Dimethyl sulfide,Freedom,65,Female,French,False,Stressed,Low
10,40,Rain,Geosmin,Nature,58,Female,Chinese,False,Energized,High
10,41,Lavender,"Linalool, Linalyl acetate",Relaxation,30,Other,Chinese,True,Sad,Low
10,42,Citrus,"Limonene, Citral",Happiness,60,Other,Chinese,False,Neutral,Medium
10,43,Pine,Pinene,Calmness,62,Female,American,True,Sad,Medium
10,44,Fresh Linen,Aldehydes,Cleanliness,42,Female,Indian,False,Sad,Low
10,45,Peppermint,Menthol,Refreshment,59,Other,French,False,Neutral,High
10,46,Vanilla,Vanillin,Comfort,53,Male,Chinese,False,Neutral,Medium
10,47,Rose,"Citronellol, Geraniol",Romance,44,Female,French,True,Neutral,Medium
10,48,Eucalyptus,Eucalyptol,Healing,55,Other,American,True,Energized,Low
10,49,Sandalwood,Santalol,Tranquility,24,Other,Indian,True,Calm,Medium
10,50,Leather,Benzaldehyde,Luxury,22,Other,American,True,Calm,Medium
10,51,Coffee,"Caffeine, Niacin",Alertness,60,Other,French,False,Neutral,High
10,52,Chocolate,Theobromine,Pleasure,62,Male,Indian,False,Sad,High
10,53,Burnt Wood,Guaiacol,Nostalgia,68,Other,Indian,True,Stressed,High
10,54,Cinnamon,Cinnamaldehyde,Warmth,48,Female,American,False,Neutral,Low
10,55,Apple,Amyl acetate,Freshness,40,Male,Chinese,False,Sad,Medium
10,56,Strawberry,Methyl anthranilate,Joy,59,Other,French,True,Sad,Low
10,57,Smoky,Creosol,Mystery,27,Male,British,False,Energized,Medium
10,58,Floral,Phenyl ethyl alcohol,Delight,49,Female,British,False,Energized,Medium
10,59,Ocean Breeze,Dimethyl sulfide,Freedom,60,Other,American,True,Calm,Medium
10,60,Rain,Geosmin,Nature,47,Female,French,False,Calm,High
10,61,Lavender,"Linalool, Linalyl acetate",Relaxation,56,Other,French,False,Stressed,Low
10,62,Citrus,"Limonene, Citral",Happiness,48,Other,American,False,Stressed,Low
10,63,Pine,Pinene,Calmness,35,Other,French,True,Stressed,Medium
10,64,Fresh Linen,Aldehydes,Cleanliness,53,Other,Chinese,True,Stressed,Low
10,65,Peppermint,Menthol,Refreshment,19,Other,American,False,Sad,High
10,66,Vanilla,Vanillin,Comfort,31,Male,Chinese,False,Sad,Low
10,67,Rose,"Citronellol, Geraniol",Romance,30,Other,French,False,Calm,Medium
10,68,Eucalyptus,Eucalyptol,Healing,46,Other,American,True,Energized,High
10,69,Sandalwood,Santalol,Tranquility,29,Male,French,True,Energized,High
10,70,Leather,Benzaldehyde,Luxury,56,Male,American,True,Neutral,Medium
10,71,Coffee,"Caffeine, Niacin",Alertness,19,Male,French,False,Sad,Low
10,72,Chocolate,Theobromine,Pleasure,49,Male,Chinese,False,Stressed,Medium
10,73,Burnt Wood,Guaiacol,Nostalgia,30,Male,Chinese,False,Stressed,Low
10,74,Cinnamon,Cinnamaldehyde,Warmth,63,Male,French,False,Neutral,Low
10,75,Apple,Amyl acetate,Freshness,44,Other,American,False,Energized,High
10,76,Strawberry,Methyl anthranilate,Joy,66,Other,British,True,Stressed,Medium
10,77,Smoky,Creosol,Mystery,58,Female,Chinese,False,Energized,High
10,78,Floral,Phenyl ethyl alcohol,Delight,34,Other,Chinese,False,Neutral,Medium
10,79,Ocean Breeze,Dimethyl sulfide,Freedom,57,Other,British,False,Energized,Medium
10,80,Rain,Geosmin,Nature,48,Male,French,True,Energized,High
10,81,Lavender,"Linalool, Linalyl acetate",Relaxation,51,Male,American,False,Energized,Medium
10,82,Citrus,"Limonene, Citral",Happiness,41,Other,French,True,Stressed,Medium
10,83,Pine,Pinene,Calmness,62,Female,Indian,True,Calm,Low
10,84,Fresh Linen,Aldehydes,Cleanliness,52,Male,Chinese,True,Sad,Medium
10,85,Peppermint,Menthol,Refreshment,65,Other,Indian,True,Energized,Medium
10,86,Vanilla,Vanillin,Comfort,23,Other,Chinese,True,Energized,High
10,87,Rose,"Citronellol, Geraniol",Romance,36,Female,Chinese,False,Energized,High
10,88,Eucalyptus,Eucalyptol,Healing,47,Female,Indian,False,Calm,Medium
10,89,Sandalwood,Santalol,Tranquility,24,Male,Indian,True,Neutral,Low
10,90,Leather,Benzaldehyde,Luxury,27,Female,French,True,Stressed,Low
10,91,Coffee,"Caffeine, Niacin",Alertness,58,Other,Indian,True,Calm,High
10,92,Chocolate,Theobromine,Pleasure,49,Other,French,False,Energized,Medium
10,93,Burnt Wood,Guaiacol,Nostalgia,51,Female,French,False,Calm,Medium
10,94,Cinnamon,Cinnamaldehyde,Warmth,45,Female,French,True,Calm,Low
10,95,Apple,Amyl acetate,Freshness,32,Female,Chinese,False,Calm,Low
10,96,Strawberry,Methyl anthranilate,Joy,47,Female,Chinese,False,Neutral,Low
10,97,Smoky,Creosol,Mystery,54,Male,Indian,True,Sad,High
10,98,Floral,Phenyl ethyl alcohol,Delight,46,Female,Chinese,True,Stressed,Medium
10,99,Ocean Breeze,Dimethyl sulfide,Freedom,39,Male,Indian,False,Neutral,High
10,100,Rain,Geosmin,Nature,21,Other,Chinese,False,Neutral,Medium
10,101,Lavender,"Linalool, Linalyl acetate",Relaxation,37,Female,American,False,Sad,High
10,102,Citrus,"Limonene, Citral",Happiness,49,Male,American,True,Neutral,Medium
10,103,Pine,Pinene,Calmness,53,Female,Indian,True,Calm,Low
10,104,Fresh Linen,Aldehydes,Cleanliness,67,Other,Chinese,True,Calm,Low
10,105,Peppermint,Menthol,Refreshment,21,Other,Chinese,False,Energized,Low
10,106,Vanilla,Vanillin,Comfort,44,Other,French,False,Neutral,High
10,107,Rose,"Citronellol, Geraniol",Romance,34,Female,British,True,Energized,Low
10,108,Eucalyptus,Eucalyptol,Healing,29,Female,Indian,False,Stressed,Medium
10,109,Sandalwood,Santalol,Tranquility,39,Male,British,True,Calm,High
10,110,Leather,Benzaldehyde,Luxury,34,Other,British,False,Stressed,Medium
10,111,Coffee,"Caffeine, Niacin",Alertness,27,Female,Indian,True,Sad,High
10,112,Chocolate,Theobromine,Pleasure,18,Other,Chinese,False,Calm,Medium
10,113,Burnt Wood,Guaiacol,Nostalgia,39,Other,Indian,False,Stressed,Medium
10,114,Cinnamon,Cinnamaldehyde,Warmth,43,Male,British,True,Sad,High
10,115,Apple,Amyl acetate,Freshness,35,Male,Chinese,True,Stressed,High
10,116,Strawberry,Methyl anthranilate,Joy,67,Male,American,True,Sad,Low
10,117,Smoky,Creosol,Mystery,31,Male,Indian,True,Sad,Low
10,118,Floral,Phenyl ethyl alcohol,Delight,64,Other,Indian,True,Calm,Medium
10,119,Ocean Breeze,Dimethyl sulfide,Freedom,46,Male,Chinese,False,Energized,Medium
10,120,Rain,Geosmin,Nature,29,Male,American,True,Sad,Medium
10,121,Lavender,"Linalool, Linalyl acetate",Relaxation,53,Male,American,True,Sad,High
10,122,Citrus,"Limonene, Citral",Happiness,52,Male,Chinese,True,Calm,High
10,123,Pine,Pinene,Calmness,69,Other,French,True,Energized,Low
10,124,Fresh Linen,Aldehydes,Cleanliness,29,Male,Indian,True,Neutral,Medium
10,125,Peppermint,Menthol,Refreshment,24,Other,Indian,False,Neutral,Low
10,126,Vanilla,Vanillin,Comfort,46,Female,British,True,Energized,High
10,127,Rose,"Citronellol, Geraniol",Romance,28,Other,Chinese,True,Stressed,High
10,128,Eucalyptus,Eucalyptol,Healing,50,Other,British,True,Calm,High
10,129,Sandalwood,Santalol,Tranquility,23,Male,British,False,Energized,Low
10,130,Leather,Benzaldehyde,Luxury,64,Female,American,False,Neutral,High
10,131,Coffee,"Caffeine, Niacin",Alertness,32,Female,Indian,True,Sad,Medium
10,132,Chocolate,Theobromine,Pleasure,49,Female,British,True,Neutral,Low
10,133,Burnt Wood,Guaiacol,Nostalgia,68,Female,American,False,Sad,High
10,134,Cinnamon,Cinnamaldehyde,Warmth,28,Other,Chinese,False,Calm,Low
10,135,Apple,Amyl acetate,Freshness,40,Female,British,False,Sad,Low
10,136,Strawberry,Methyl anthranilate,Joy,43,Other,Indian,True,Energized,High
10,137,Smoky,Creosol,Mystery,51,Other,British,True,Sad,High
10,138,Floral,Phenyl ethyl alcohol,Delight,63,Other,Chinese,False,Stressed,Low
10,139,Ocean Breeze,Dimethyl sulfide,Freedom,51,Female,British,True,Energized,Low
10,140,Rain,Geosmin,Nature,46,Male,Indian,False,Calm,High
10,141,Lavender,"Linalool, Linalyl acetate",Relaxation,21,Male,American,False,Energized,Medium
10,142,Citrus,"Limonene, Citral",Happiness,34,Female,Indian,False,Stressed,Low
10,143,Pine,Pinene,Calmness,52,Male,American,True,Calm,Low
10,144,Fresh Linen,Aldehydes,Cleanliness,30,Male,French,False,Neutral,Medium
10,145,Peppermint,Menthol,Refreshment,58,Other,Indian,False,Stressed,High
10,146,Vanilla,Vanillin,Comfort,56,Other,Indian,True,Calm,High
10,147,Rose,"Citronellol, Geraniol",Romance,32,Female,Chinese,False,Sad,Medium
10,148,Eucalyptus,Eucalyptol,Healing,46,Female,British,True,Energized,High
10,149,Sandalwood,Santalol,Tranquility,46,Male,American,False,Calm,High
10,150,Leather,Benzaldehyde,Luxury,28,Other,American,True,Energized,Low
10,151,Coffee,"Caffeine, Niacin",Alertness,69,Female,Chinese,False,Sad,Low
10,152,Chocolate,Theobromine,Pleasure,49,Female,Chinese,False,Calm,Low
10,153,Burnt Wood,Guaiacol,Nostalgia,19,Female,British,False,Neutral,Medium
10,154,Cinnamon,Cinnamaldehyde,Warmth,64,Female,British,False,Stressed,High
10,155,Apple,Amyl acetate,Freshness,31,Female,Indian,False,Calm,High
10,156,Strawberry,Methyl anthranilate,Joy,37,Female,French,True,Sad,Low
10,157,Smoky,Creosol,Mystery,39,Male,British,True,Calm,Low
10,158,Floral,Phenyl ethyl alcohol,Delight,28,Other,Chinese,False,Energized,Medium
10,159,Ocean Breeze,Dimethyl sulfide,Freedom,44,Other,British,False,Calm,High
10,160,Rain,Geosmin,Nature,20,Female,American,False,Neutral,Medium
10,161,Lavender,"Linalool, Linalyl acetate",Relaxation,34,Other,French,True,Calm,High
10,162,Citrus,"Limonene, Citral",Happiness,61,Other,Indian,True,Stressed,Medium
10,163,Pine,Pinene,Calmness,45,Other,American,False,Calm,Low
10,164,Fresh Linen,Aldehydes,Cleanliness,46,Female,American,True,Energized,Medium
10,165,Peppermint,Menthol,Refreshment,38,Female,French,False,Calm,Medium
10,166,Vanilla,Vanillin,Comfort,64,Other,Indian,False,Neutral,Low
10,167,Rose,"Citronellol, Geraniol",Romance,33,Other,Chinese,False,Sad,High
10,168,Eucalyptus,Eucalyptol,Healing,54,Female,Indian,True,Calm,High
10,169,Sandalwood,Santalol,Tranquility,37,Male,British,False,Calm,Low
10,170,Leather,Benzaldehyde,Luxury,23,Other,American,False,Stressed,Medium
10,171,Coffee,"Caffeine, Niacin",Alertness,36,Male,British,False,Neutral,Medium
10,172,Chocolate,Theobromine,Pleasure,22,Other,Chinese,True,Sad,Medium
10,173,Burnt Wood,Guaiacol,Nostalgia,20,Male,British,True,Energized,High
10,174,Cinnamon,Cinnamaldehyde,Warmth,18,Male,Indian,True,Calm,Medium
10,175,Apple,Amyl acetate,Freshness,55,Male,British,False,Sad,High
10,176,Strawberry,Methyl anthranilate,Joy,32,Female,Chinese,True,Energized,Medium
10,177,Smoky,Creosol,Mystery,51,Male,Chinese,False,Neutral,Low
10,178,Floral,Phenyl ethyl alcohol,Delight,52,Male,Chinese,True,Neutral,Low
10,179,Ocean Breeze,Dimethyl sulfide,Freedom,66,Male,Indian,False,Sad,High
10,180,Rain,Geosmin,Nature,42,Other,Chinese,True,Energized,High
10,181,Lavender,"Linalool, Linalyl acetate",Relaxation,41,Male,American,False,Neutral,Low
10,182,Citrus,"Limonene, Citral",Happiness,29,Other,Chinese,True,Sad,Low
10,183,Pine,Pinene,Calmness,35,Male,British,True,Neutral,Medium
10,184,Fresh Linen,Aldehydes,Cleanliness,32,Male,British,True,Neutral,Low
10,185,Peppermint,Menthol,Refreshment,61,Female,British,False,Neutral,High
10,186,Vanilla,Vanillin,Comfort,33,Other,Indian,True,Stressed,Low
10,187,Rose,"Citronellol, Geraniol",Romance,44,Male,British,True,Energized,High
10,188,Eucalyptus,Eucalyptol,Healing,25,Other,Indian,True,Sad,High
10,189,Sandalwood,Santalol,Tranquility,63,Other,Indian,True,Sad,Medium
10,190,Leather,Benzaldehyde,Luxury,42,Female,Chinese,False,Energized,Medium
10,191,Coffee,"Caffeine, Niacin",Alertness,34,Female,American,True,Energized,Medium
10,192,Chocolate,Theobromine,Pleasure,46,Female,Chinese,False,Energized,Medium
10,193,Burnt Wood,Guaiacol,Nostalgia,25,Female,Chinese,False,Energized,Low
10,194,Cinnamon,Cinnamaldehyde,Warmth,32,Female,Indian,False,Calm,Medium
10,195,Apple,Amyl acetate,Freshness,44,Female,Indian,False,Sad,Low
10,196,Strawberry,Methyl anthranilate,Joy,63,Female,British,True,Calm,Medium
10,197,Smoky,Creosol,Mystery,67,Female,British,False,Neutral,Medium
10,198,Floral,Phenyl ethyl alcohol,Delight,69,Male,Chinese,False,Neutral,High
10,199,Ocean Breeze,Dimethyl sulfide,Freedom,24,Other,French,False,Sad,Low
10,200,Rain,Geosmin,Nature,20,Female,French,False,Neutral,High
